season,conference,adj_off_eff,adj_def_eff,adj_tempo,eff_diff
2022,BSky,95.436,108.916,64.1377,-13.47999999999999
2017,AE,96.203,109.887,65.8573,-13.683999999999997
2025,PL,99.8047,114.312,67.5504,-14.5073
2015,CUSA,96.8595,110.582,61.688,-13.722499999999997
2016,CUSA,96.133,110.26,63.3063,-14.12700000000001
2023,ASun,97.1354,111.027,64.8002,-13.891599999999997
2022,MAC,96.6292,109.962,67.405,-13.332800000000006
2020,BSth,,,,
2015,BSky,96.8754,110.911,63.1562,-14.035600000000002
2025,SWAC,95.168,109.078,63.7699,-13.909999999999997
2023,MAC,102.801,116.389,65.7137,-13.587999999999994
2015,BSth,96.5662,110.893,66.1688,-14.326800000000006
2017,Slnd,100.376,114.124,69.3079,-13.74799999999999
2024,OVC,96.2142,109.798,66.5999,-13.583799999999997
2019,MWC,94.9571,108.609,68.2655,-13.651899999999998
2020,AE,,,,
2019,MEAC,88.9397,103.209,64.755,-14.269300000000001
2023,Pat,98.8478,112.972,66.1306,-14.124199999999988
2023,NEC,96.3869,111.289,69.7155,-14.902100000000004
2021,OVC,96.13,109.612,69.0994,-13.482
2016,MEAC,97.7202,111.546,66.4359,-13.825800000000001
2016,MAAC,102.011,115.485,68.0925,-13.474000000000004
2021,MEAC,98.2544,111.859,69.9445,-13.60459999999999
2025,AE,98.79,112.673,65.6727,-13.882999999999996
2020,SC,,,,
2017,Slnd,96.0705,110.141,69.8659,-14.07050000000001
2024,BSky,98.4546,112.116,64.819,-13.6614
2023,SC,98.1525,112.113,67.2063,-13.960499999999996
2025,PL,101.797,115.715,65.9608,-13.918000000000006
2024,Sum,103.142,116.966,68.6039,-13.823999999999998
2016,MAAC,94.0245,107.776,65.6603,-13.751499999999993
2017,MEAC,100.659,114.547,80.9081,-13.887999999999991
2016,SC,96.8356,110.606,68.6997,-13.770399999999995
2015,OVC,93.9174,108.698,66.4067,-14.780599999999993
2021,SWAC,91.5223,106.516,70.0774,-14.993700000000004
2022,ASun,98.9185,113.028,71.7951,-14.109500000000011
2022,MVC,92.998,106.85,63.9531,-13.85199999999999
2022,NEC,101.435,115.711,67.2882,-14.275999999999996
2022,NEC,94.8625,109.177,66.5215,-14.31450000000001
2018,Horz,102.603,117.28,72.3511,-14.677000000000007
2018,ASun,94.3753,108.731,68.5735,-14.355699999999999
2021,MAAC,89.4831,103.428,67.3424,-13.944900000000004
2021,Slnd,96.4071,111.012,71.1288,-14.6049
2021,MAAC,99.3985,113.358,67.8754,-13.959500000000006
2015,Slnd,101.05,114.82,65.8772,-13.769999999999996
2023,CAA,96.0865,110.556,64.1627,-14.469499999999996
2025,MAAC,101.115,115.235,65.0405,-14.120000000000005
2017,OVC,94.971,109.114,69.121,-14.143
2025,NEC,100.799,115.023,64.9216,-14.22399999999999
2020,BSky,,,,
2021,BSky,97.6947,113.209,64.2253,-15.514300000000006
2020,MEAC,,,,
2024,Pat,96.8667,110.985,65.4444,-14.118300000000005
2016,OVC,94.8851,109.451,66.1066,-14.5659
2020,SWAC,,,,
2024,SWAC,93.5544,109.002,70.292,-15.447599999999994
2019,SWAC,89.7641,104.605,64.9545,-14.840900000000005
2016,Slnd,97.7252,112.177,67.947,-14.451800000000006
2022,Pat,97.312,111.812,64.615,-14.5
2018,MAAC,98.8544,113.205,69.6217,-14.3506
2023,BW,95.7684,109.744,65.335,-13.9756
2025,MEAC,102.735,117.066,66.7537,-14.331000000000003
2016,SC,102.898,117.051,80.07,-14.153000000000006
2025,SWAC,97.5926,112.173,64.6263,-14.580399999999997
2023,AE,97.1531,112.071,66.3433,-14.917900000000003
2023,NEC,94.6795,110.144,66.2956,-15.464500000000001
2018,Horz,101.405,116.489,71.0824,-15.084000000000003
2017,CUSA,96.209,110.724,70.0449,-14.515
2017,ASun,100.887,115.167,72.334,-14.280000000000001
2016,SWAC,97.7322,112.319,65.4116,-14.586799999999997
2022,BSky,99.5425,113.916,69.8997,-14.373499999999993
2018,Pat,96.4726,111.251,68.3198,-14.778400000000005
2025,Slnd,96.4815,111.564,67.2615,-15.082499999999996
2022,NEC,95.2766,109.89,67.2445,-14.613399999999999
2025,OVC,94.0736,108.838,69.5733,-14.764399999999995
2016,BSky,103.22,117.761,68.2369,-14.540999999999997
2021,WCC,96.1303,112.108,71.3779,-15.977699999999999
2021,OVC,90.2802,104.534,71.4702,-14.253800000000012
2021,BSth,94.8332,109.131,68.5956,-14.297799999999995
2025,OVC,97.6294,112.43,63.9458,-14.800600000000003
2018,MEAC,96.6573,111.359,68.8212,-14.701699999999988
2019,OVC,89.4202,104.608,68.1468,-15.18780000000001
2024,Slnd,97.8355,112.33,67.3274,-14.494500000000002
2021,OVC,92.648,107.112,68.525,-14.463999999999999
2019,NEC,96.9683,111.839,68.9725,-14.8707
2025,SB,100.391,115.426,63.1775,-15.034999999999997
2017,MEAC,97.8835,112.427,68.4613,-14.543500000000009
2016,Slnd,96.1529,111.177,72.1423,-15.024100000000004
2016,AE,100.179,115.36,73.1602,-15.180999999999997
2022,BSth,90.6853,105.985,69.0204,-15.299700000000001
2018,BW,98.6925,113.371,66.1817,-14.6785
2025,Sum,102.821,117.744,67.2086,-14.923000000000002
2015,NEC,96.8848,112.012,67.1059,-15.127200000000002
2023,Slnd,98.0652,112.901,71.3969,-14.835799999999992
2015,BSky,95.0831,110.439,65.0542,-15.355899999999991
2017,SC,90.1326,104.883,66.7371,-14.750399999999999
2019,BW,98.0702,113.022,63.1416,-14.951800000000006
2022,SB,97.2468,111.941,66.6397,-14.69420000000001
2022,Horz,98.5635,113.787,66.6084,-15.223500000000001
2022,MAC,97.2297,112.097,63.9283,-14.8673
2023,ASun,98.6317,113.855,72.2512,-15.223300000000009
2024,MAC,96.923,111.933,65.1819,-15.010000000000005
2016,Slnd,96.7967,112.047,67.7675,-15.250299999999996
2019,MAAC,89.3513,104.572,61.6806,-15.220700000000008
2016,MEAC,98.2912,113.446,67.1657,-15.154799999999994
2021,AE,97.1429,112.053,66.2475,-14.9101
2021,NEC,98.5759,112.77,66.5356,-14.194099999999992
2020,BSth,,,,
2024,NEC,98.0186,113.309,72.0926,-15.290399999999991
2019,NEC,94.5997,109.832,67.003,-15.232299999999995
2016,Pat,91.8119,107.218,61.2437,-15.40610000000001
2017,BSky,94.9361,110.568,69.1132,-15.631900000000002
2022,Slnd,98.5317,113.844,71.0994,-15.312299999999993
2017,MEAC,91.1868,106.52,67.5887,-15.33319999999999
2019,ASun,97.5551,113.376,68.7155,-15.820900000000009
2016,Slnd,97.0453,112.509,71.9158,-15.463700000000003
2018,SWAC,94.4361,110.159,67.9029,-15.72290000000001
2023,MAC,93.0299,108.333,67.2211,-15.3031
2021,BSth,90.6609,105.721,66.0418,-15.060100000000006
2020,Slnd,,,,
2025,MEAC,101.613,117.034,70.3599,-15.421000000000006
2017,CUSA,92.9402,108.403,65.4074,-15.462800000000001
2019,NEC,99.2711,114.87,67.4701,-15.5989
2019,WCC,94.2461,109.879,66.6735,-15.632900000000006
2021,BSth,94.9446,110.191,70.7193,-15.246400000000008
2017,SWAC,97.9569,113.539,68.4182,-15.582099999999997
2019,SWAC,94.5978,110.961,67.0597,-16.363199999999992
2021,WAC,90.8199,107.246,73.3704,-16.42609999999999
2020,MEAC,,,,
2025,Horz,100.681,116.779,68.891,-16.098
2023,Slnd,98.9562,114.339,66.2629,-15.382800000000003
2023,NEC,99.7043,116.621,68.3728,-16.91669999999999
2023,CAA,96.8133,112.79,65.983,-15.976700000000008
2021,BW,89.3527,106.219,67.0974,-16.866299999999995
2025,CAA,101.858,117.595,64.3532,-15.736999999999995
2023,MEAC,99.2063,115.245,71.5253,-16.038700000000006
2024,OVC,96.0731,111.864,68.9309,-15.790900000000008
2016,MVC,86.1627,102.543,66.9592,-16.380300000000005
2016,Slnd,100.663,116.59,71.7067,-15.927000000000007
2016,ASun,100.217,116.384,66.1682,-16.167
2018,BSky,93.8653,109.576,68.6079,-15.710699999999989
2023,NEC,97.1259,114.06,64.3965,-16.9341
2025,MAAC,98.1583,114.092,65.985,-15.933700000000002
2023,Slnd,96.6164,112.484,66.9797,-15.867599999999996
2024,WAC,95.345,111.777,71.2135,-16.432000000000002
2016,AE,99.4112,115.543,69.1441,-16.131800000000013
2015,WAC,92.2458,108.64,61.5939,-16.394199999999998
2022,Pat,94.5285,110.811,64.8182,-16.282500000000013
2020,Horz,,,,
2019,OVC,96.5065,112.99,69.5197,-16.483499999999992
2016,AE,87.7949,104.141,65.2404,-16.346100000000007
2021,Slnd,97.1227,113.696,71.1401,-16.573300000000003
2018,Pat,95.8765,112.092,66.5061,-16.215500000000006
2023,Ivy,94.4661,111.319,69.5359,-16.852900000000005
2021,MEAC,93.2571,109.107,66.2725,-15.849900000000005
2017,SWAC,96.5442,112.622,66.9961,-16.077799999999996
2019,BSky,101.816,118.106,66.7159,-16.289999999999992
2017,SC,97.6391,113.668,68.9581,-16.028900000000007
2022,BW,94.3929,110.123,64.8522,-15.730100000000007
2017,SWAC,92.775,108.976,64.2232,-16.200999999999993
2016,Pat,99.2551,115.775,69.3269,-16.519900000000007
2018,SWAC,93.7489,110.346,67.4153,-16.597099999999998
2015,AE,93.45,109.914,62.7613,-16.464
2016,Slnd,97.6178,114.007,67.9497,-16.389200000000002
2016,BSth,93.5672,109.696,67.1591,-16.1288
2021,MWC,94.4641,110.466,63.1058,-16.001899999999992
2018,BW,97.1748,113.29,65.726,-16.1152
2023,Pat,94.1577,111.042,69.1381,-16.884299999999996
2025,OVC,98.2356,114.772,66.9214,-16.5364
2024,SWAC,94.5155,111.463,70.6166,-16.94749999999999
2016,MEAC,93.3384,109.786,70.3708,-16.44760000000001
2015,Sum,90.8941,107.952,66.3919,-17.057900000000004
2025,CAA,96.9492,113.349,68.9987,-16.3998
2016,Slnd,101.291,117.888,73.702,-16.59700000000001
2020,NEC,,,,
2016,Slnd,91.9472,108.633,68.2879,-16.6858
2024,SWAC,102.008,119.15,71.7637,-17.14200000000001
2022,SWAC,93.2443,109.983,65.6971,-16.73870000000001
2017,Pat,96.1257,113.368,69.2101,-17.2423
2025,Horz,95.0677,112.084,66.9497,-17.0163
2020,Sum,,,,
2023,OVC,95.7374,112.398,66.8508,-16.660600000000002
2016,MEAC,87.1947,103.702,65.8087,-16.5073
2021,MWC,95.7691,111.971,72.0508,-16.20190000000001
2020,OVC,,,,
2024,MEAC,97.3971,114.229,70.7197,-16.831900000000005
2024,OVC,96.3392,112.929,65.4953,-16.589799999999997
2024,Slnd,94.8616,111.173,66.1308,-16.311400000000006
2019,AE,95.8614,112.608,65.7202,-16.7466
2019,Slnd,97.9933,114.549,66.1609,-16.5557
2015,SWAC,92.0172,108.883,62.957,-16.865799999999993
2022,BSky,95.869,112.535,65.0107,-16.665999999999997
2023,BSth,93.838,111.044,64.6788,-17.206000000000003
2015,MEAC,98.6156,115.745,73.4698,-17.129400000000004
2023,MEAC,98.5906,115.663,71.6805,-17.072400000000002
2024,AE,97.5001,114.417,66.1672,-16.9169
2025,SC,95.2215,112.319,70.3286,-17.097499999999997
2023,AE,98.8027,116.148,67.3381,-17.345299999999995
2022,Pat,100.075,117.29,67.5388,-17.215000000000003
2022,Slnd,95.3517,112.434,68.7168,-17.082300000000004
2022,Horz,91.9212,108.966,66.7823,-17.044799999999995
2024,Ivy,93.2883,110.178,65.0319,-16.88969999999999
2016,MEAC,95.7437,112.697,69.8318,-16.9533
2020,SWAC,,,,
2020,AE,,,,
2023,OVC,94.0874,111.157,67.9748,-17.069599999999994
2022,CAA,90.1121,108.018,68.6652,-17.905900000000003
2020,SC,,,,
2024,MAAC,95.2759,112.455,67.9813,-17.179100000000005
2025,MAC,96.2344,113.817,70.6936,-17.5826
2021,Pat,91.8037,108.548,70.2959,-16.744299999999996
2023,CAA,92.6977,110.425,68.4179,-17.7273
2022,BSky,94.2305,111.549,63.8018,-17.3185
2018,AE,91.1206,108.777,71.3161,-17.656400000000005
2020,BSth,,,,
2018,SC,90.3135,107.674,68.8337,-17.360500000000002
2023,SWAC,97.0744,114.44,69.001,-17.3656
2022,WAC,95.7264,113.093,65.5267,-17.366600000000005
2018,Slnd,99.2215,116.873,73.4498,-17.6515
2020,Slnd,,,,
2025,BSth,98.3682,115.881,72.6553,-17.5128
2021,ASun,87.2903,105.221,69.6755,-17.9307
2018,BSth,98.1256,115.916,63.3312,-17.79039999999999
2020,OVC,,,,
2024,SWAC,93.1738,111.292,68.2448,-18.1182
2016,Horz,89.4892,107.493,71.5829,-18.0038
2016,AE,99.5228,117.441,69.5014,-17.9182
2022,CUSA,94.2314,112.005,66.9551,-17.773600000000002
2025,Slnd,99.3154,117.642,69.1234,-18.3266
2020,OVC,,,,
2023,SWAC,93.2549,110.812,66.0089,-17.55709999999999
2021,Slnd,92.583,110.796,68.8714,-18.213000000000008
2017,BSky,97.7064,115.964,68.8093,-18.257599999999996
2025,NEC,98.742,116.577,64.6735,-17.834999999999994
2019,SWAC,93.7138,112.123,65.5417,-18.4092
2019,BW,96.7734,114.561,66.0034,-17.787600000000012
2024,BW,94.6773,112.246,65.7852,-17.568699999999993
2021,MAC,93.5639,110.573,65.6722,-17.00909999999999
2019,MEAC,92.4707,110.512,71.9187,-18.041300000000007
2025,MAC,94.2516,112.399,68.8146,-18.147400000000005
2017,BW,91.3316,109.475,64.0291,-18.1434
2024,ASun,97.278,114.999,69.1421,-17.72099999999999
2024,CAA,94.5486,112.531,69.6106,-17.982400000000013
2025,OVC,98.9955,117.204,64.2252,-18.208499999999987
2015,BSth,95.7218,114.455,61.7539,-18.733199999999997
2025,SB,96.0852,114.421,67.6393,-18.335800000000006
2019,BSth,92.783,111.327,67.9093,-18.543999999999997
2025,NEC,92.1633,110.254,60.2726,-18.0907
2016,AE,95.9281,114.281,76.8506,-18.352900000000005
2025,ASun,103.756,121.416,66.1436,-17.659999999999997
2015,WAC,88.5696,107.016,62.4008,-18.44640000000001
2023,CAA,97.5154,115.703,69.0014,-18.187600000000003
2025,BSky,95.3052,113.238,65.4639,-17.9328
2022,AE,89.5715,108.01,65.8958,-18.438500000000005
2020,MEAC,,,,
2015,Slnd,89.788,107.659,65.8095,-17.87100000000001
2021,Sum,93.3716,112.891,71.183,-19.519400000000005
2017,AE,92.512,110.775,68.3639,-18.263000000000005
2024,Slnd,97.995,115.915,71.4416,-17.92
2017,BSky,101.19,119.777,71.2866,-18.587000000000003
2021,BSth,89.9024,107.98,69.8875,-18.077600000000004
2022,Horz,92.1118,110.639,64.5742,-18.527199999999993
2019,MEAC,97.8665,116.685,66.7924,-18.8185
2016,SWAC,88.7886,107.358,68.5633,-18.5694
2015,SC,102.652,121.308,58.3108,-18.656000000000006
2022,Sum,98.1699,116.314,69.7787,-18.144099999999995
2017,WAC,91.9076,111.286,66.9857,-19.3784
2019,AE,93.08,111.726,63.9046,-18.646
2015,MEAC,89.9186,108.664,63.8117,-18.745400000000004
2015,MEAC,90.6353,109.419,60.0026,-18.783699999999996
2025,ASun,97.6423,115.798,66.3168,-18.155699999999996
2023,MVC,91.561,109.922,69.6192,-18.36099999999999
2025,BW,93.8473,112.224,68.0679,-18.3767
2021,Slnd,95.5005,114.474,68.7776,-18.9735
2025,ASun,96.8147,115.101,67.9766,-18.286299999999997
2021,Slnd,92.1299,111.348,72.8807,-19.218099999999993
2019,ASun,91.6484,110.794,68.1024,-19.1456
2015,BSth,90.0734,109.414,65.6192,-19.340599999999995
2015,MEAC,93.6737,112.723,64.1664,-19.049300000000002
2024,NEC,93.3333,112.155,70.2329,-18.821700000000007
2015,OVC,88.8309,108.23,63.3016,-19.399100000000004
2016,MEAC,95.493,114.389,67.5452,-18.896
2016,CUSA,97.529,116.746,71.4049,-19.217
2024,Pat,90.9383,109.764,62.9774,-18.825699999999998
2020,OVC,,,,
2023,Slnd,102.06,120.882,70.6721,-18.822000000000003
2024,Slnd,96.5799,115.294,69.8773,-18.714100000000002
2015,WAC,92.8731,112.074,63.6664,-19.200900000000004
2015,SWAC,94.5181,113.615,63.1659,-19.09689999999999
2020,BSth,,,,
2018,MEAC,99.697,118.659,69.8481,-18.962000000000003
2021,SWAC,90.5317,110.238,69.7204,-19.7063
2021,Slnd,93.1757,112.462,64.9417,-19.286299999999997
2016,SWAC,91.2715,110.624,71.0862,-19.352499999999992
2016,OVC,90.9312,110.298,70.7378,-19.366799999999998
2020,Slnd,,,,
2021,Slnd,89.0481,108.745,69.8856,-19.6969
2018,SWAC,95.1709,114.78,67.9299,-19.609099999999998
2015,MEAC,92.9156,112.398,61.335,-19.4824
2024,CAA,96.0097,115.445,67.6181,-19.435299999999998
2021,NEC,92.8863,111.223,70.63,-18.336699999999993
2019,MEAC,96.1903,115.957,74.7456,-19.7667
2017,MEAC,99.095,118.324,68.2439,-19.229
2018,SWAC,89.6435,109.463,64.0611,-19.81949999999999
2017,AE,91.1178,110.602,67.8441,-19.4842
2023,SC,98.3793,118.086,66.735,-19.706699999999998
2024,MAC,95.4215,114.971,69.0213,-19.54950000000001
2015,MEAC,86.8486,106.666,64.2354,-19.817399999999992
2022,NEC,91.5986,111.406,64.4898,-19.8074
2022,NEC,94.9538,114.788,69.5091,-19.834199999999996
2024,Pat,100.796,120.361,65.704,-19.564999999999998
2015,ASun,96.3548,115.643,65.5448,-19.288200000000003
2024,MEAC,89.6891,109.524,67.0357,-19.834900000000005
2017,MEAC,90.4936,110.051,67.9371,-19.5574
2023,NEC,90.2233,111.252,66.1377,-21.0287
2018,ASun,105.451,125.313,69.0016,-19.86200000000001
2015,ASun,95.9931,115.413,63.5134,-19.4199
2025,ASun,99.367,118.653,67.5756,-19.286
2018,SWAC,95.9583,116.08,68.7067,-20.121700000000004
2022,BSth,92.2791,112.79,68.8418,-20.510900000000007
2022,Sum,96.9478,116.388,67.2486,-19.440200000000004
2019,Slnd,89.8926,109.621,68.4302,-19.728399999999993
2021,AE,85.8531,105.449,64.9156,-19.5959
2022,Pat,91.3357,111.521,66.9776,-20.185299999999998
2017,MEAC,94.2467,114.102,65.6551,-19.8553
2023,MEAC,92.1741,112.532,67.9235,-20.3579
2022,WAC,92.4287,112.327,65.9662,-19.898299999999992
2023,SWAC,92.6916,112.481,67.2044,-19.7894
2016,BSky,98.0766,118.26,68.1283,-20.183400000000006
2020,SWAC,,,,
2024,Pat,93.4204,113.526,65.649,-20.105599999999995
2019,MEAC,88.5083,109.064,70.0593,-20.555699999999987
2017,MEAC,95.0609,115.271,68.1729,-20.210099999999997
2018,BSth,89.8977,110.39,69.0407,-20.4923
2025,AE,93.1959,113.507,66.4413,-20.31110000000001
2023,Slnd,94.9643,115.235,65.8254,-20.270700000000005
2016,BSky,92.3473,112.837,70.2097,-20.4897
2015,Slnd,92.8823,113.168,63.5477,-20.285700000000006
2024,Horz,96.7596,117.366,66.725,-20.606399999999994
2015,ASun,93.3518,113.629,64.897,-20.277200000000008
2015,NEC,92.4562,113.222,62.5406,-20.7658
2023,SWAC,89.729,110.152,65.0733,-20.423000000000002
2016,SWAC,88.7669,109.402,63.9919,-20.635099999999994
2025,NEC,101.154,121.807,68.5239,-20.653000000000006
2015,AE,88.7564,109.544,64.026,-20.787599999999998
2017,NEC,92.8567,113.944,64.8126,-21.0873
2021,SWAC,84.3924,105.836,67.8101,-21.443600000000004
2022,Ivy,93.3178,114.46,69.422,-21.14219999999999
2021,OVC,92.2856,112.975,67.6942,-20.689399999999992
2018,MEAC,95.921,117.051,67.035,-21.129999999999995
2016,SWAC,88.1646,109.474,65.7197,-21.30940000000001
2020,Pat,,,,
2024,OVC,91.3124,112.481,69.021,-21.168599999999998
2022,SWAC,97.9501,119.442,67.0211,-21.491899999999987
2018,Slnd,93.7442,115.326,69.6264,-21.581799999999987
2025,AE,93.7753,115.367,67.3044,-21.591700000000003
2016,NEC,92.9078,114.558,67.3283,-21.650200000000012
2017,SWAC,91.1121,112.666,68.3056,-21.5539
2025,SC,94.9279,116.714,64.5435,-21.786100000000005
2018,MEAC,97.1576,118.9,70.428,-21.742400000000004
2015,AE,93.2712,115.228,65.6827,-21.9568
2022,Slnd,94.975,116.828,64.5826,-21.85300000000001
2018,NEC,99.1515,120.91,70.0727,-21.758499999999998
2017,MEAC,93.6657,115.412,68.6931,-21.746300000000005
2019,MWC,91.7341,113.583,69.1361,-21.8489
2025,SWAC,95.5464,117.678,70.1448,-22.13159999999999
2024,SC,89.2122,111.249,74.5615,-22.0368
2019,SWAC,86.4818,109.142,65.4905,-22.66019999999999
2022,AE,92.3626,114.564,66.1268,-22.201399999999992
2023,Horz,95.9045,117.745,67.0776,-21.840500000000006
2016,WAC,91.6028,113.716,69.0104,-22.113199999999992
2024,NEC,94.4255,116.653,65.3233,-22.227500000000006
2016,WAC,94.8365,117.054,67.4267,-22.2175
2018,Slnd,88.6314,110.988,68.7974,-22.3566
2024,Slnd,96.7512,118.729,71.3103,-21.977800000000002
2020,Slnd,,,,
2017,SWAC,95.779,118.231,71.1286,-22.451999999999998
2024,OVC,91.797,114.158,67.0247,-22.361000000000004
2022,SWAC,92.8699,115.434,70.6686,-22.564099999999996
2018,WAC,96.8943,119.36,72.1254,-22.4657
2025,MEAC,95.7732,118.42,65.5409,-22.6468
2021,MEAC,90.1922,112.284,72.6185,-22.091800000000006
2017,MEAC,93.6301,115.973,69.1391,-22.3429
2024,WCC,95.2472,118.153,68.2261,-22.9058
2024,NEC,91.8662,114.759,67.5508,-22.892799999999994
2024,MAAC,90.6488,113.17,65.8997,-22.521200000000007
2021,BSky,89.72,114.132,67.087,-24.412000000000006
2025,MAAC,98.9812,121.941,66.1301,-22.9598
2019,Slnd,97.3732,120.24,64.8046,-22.866799999999998
2019,AE,84.1713,107.221,65.4803,-23.0497
2020,MEAC,,,,
2025,SWAC,92.0141,115.515,70.9783,-23.5009
2021,SWAC,90.7664,114.812,67.2603,-24.045599999999993
2020,NEC,,,,
2019,BSky,94.7845,118.682,65.1889,-23.897500000000008
2019,BSth,92.7624,116.875,61.7689,-24.1126
2018,MEAC,86.7585,110.733,67.0236,-23.974500000000006
2019,SWAC,88.7838,113.427,65.6105,-24.643200000000007
2017,NEC,87.7768,112.094,67.0279,-24.3172
2018,SWAC,90.4705,114.873,69.3896,-24.402500000000003
2022,MEAC,86.3491,110.644,68.3204,-24.2949
2015,SWAC,92.3927,116.803,66.4766,-24.410299999999992
2025,NEC,91.8495,116.163,68.2366,-24.31349999999999
2025,MEAC,87.3266,111.618,67.6902,-24.291399999999996
2021,MEAC,90.839,114.796,73.6156,-23.957000000000008
2015,MWC,86.0965,110.292,63.5826,-24.195499999999996
2016,MEAC,83.558,107.981,69.3587,-24.422999999999988
2019,SWAC,89.418,114.509,69.0551,-25.090999999999994
2016,MEAC,88.3457,112.898,66.1057,-24.552300000000002
2017,BSth,92.1694,117.289,70.4041,-25.119600000000005
2021,MEAC,87.0196,111.981,71.9612,-24.961399999999998
2017,SWAC,85.6539,110.855,67.4936,-25.20110000000001
2020,SWAC,,,,
2024,Horz,92.1142,117.746,67.3322,-25.6318
2022,OVC,83.5344,108.91,64.6355,-25.37559999999999
2024,MEAC,85.6405,111.503,66.0158,-25.862499999999997
2015,SWAC,91.1525,116.817,69.8472,-25.66449999999999
2021,SWAC,83.9387,110.457,71.0818,-26.518299999999996
2025,SWAC,95.0406,121.125,71.3491,-26.084400000000002
2020,MEAC,,,,
2020,MEAC,,,,
2023,Horz,90.6191,116.92,65.1576,-26.3009
2016,NEC,92.2989,119.043,66.969,-26.744100000000003
2018,MEAC,91.0568,118.021,65.8346,-26.964200000000005
2021,MEAC,83.9692,111.132,68.0815,-27.162800000000004
2017,MEAC,95.4974,122.974,62.7364,-27.476600000000005
2015,Slnd,90.7169,118.091,68.7293,-27.3741
2020,SWAC,,,,
2018,MEAC,90.5592,118.528,64.8606,-27.9688
2019,WAC,90.2867,118.19,69.9773,-27.9033
2018,SWAC,86.7317,115.305,65.695,-28.573300000000003
2020,ASun,,,,
2023,ind,89.4317,119.178,65.5496,-29.74629999999999
2017,BSth,88.8542,118.081,64.0745,-29.226799999999997
2019,MEAC,84.1983,113.86,69.5455,-29.661699999999996
2019,MEAC,85.0877,114.785,62.9297,-29.6973
2023,NEC,86.5363,117.151,72.5684,-30.6147
2021,WAC,88.2708,117.669,67.7559,-29.398200000000003
2017,SWAC,91.4217,121.635,64.2149,-30.213300000000004
